datetime,open,high,low,close,volume,price_macd,price_macd_signal,price_macd_hist,price_xlpl_phase,price_cross,volume_macd,volume_macd_signal,volume_macd_hist,volume_xlpl_phase,volume_cross,hlbw_trend,hlbw_macd,hlbw_macd_signal,hlbw_xlpl_phase,hlbw_cross,prophet_yhat,prophet_xlpl_phase,prophet_phase,prophet_cross,prophet_duration,long_entry_signal,short_entry_signal,long_exit_signal,short_exit_signal,pos,entry_price,highest_price,lowest_price,scaling_position,scaling_level,avg_entry_price
2025-01-03 14:35:00+08:00,8890.0,8893.0,8871.0,8873.0,8366.0,-4.980329092384636,-1.4017189874030027,-3.5786101049816335,4,0,-904.1569713362906,-1131.0959717534747,226.93900041718416,2,1,22.45330149803986,4.508156401872633,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 14:40:00+08:00,8873.0,8879.0,8871.0,8873.0,6085.0,-7.788037523770981,-3.5314293187892254,-4.256608204981756,4,0,-917.7304424109179,-1060.0111566548103,142.28071424389236,2,0,16.749609244297677,1.8030925305141956,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 14:45:00+08:00,8872.0,8882.0,8871.0,8874.0,5537.0,-9.472680818678782,-5.513190512019011,-3.959490306659771,4,0,-977.3339108108021,-1032.3757166731928,55.041805862390675,2,0,15.255840720808552,-0.32691782199564656,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 14:50:00+08:00,8874.0,8879.0,8871.0,8878.0,6416.0,-9.94944723993467,-6.992701785024678,-2.956745454909992,4,0,-886.8422744045729,-983.6824900275886,96.84021562301575,2,0,16.89262099548518,-1.6052286246416472,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 14:55:00+08:00,8879.0,8887.0,8860.0,8878.0,13164.0,-10.074659123129095,-8.020872497275217,-2.0537866258538777,4,0,52.42221975187658,-638.2406217427341,690.6628414946107,2,0,18.091022254083015,-2.3206925485448195,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:00:00+08:00,8870.0,8870.0,8796.0,8858.0,31403.0,-12.489338599449184,-9.511121712122193,-2.9782168873269903,4,-2,3028.256971784889,583.9048793211128,2444.3520924637764,2,0,27.126781237280255,-1.615585150572251,0.0,4,-100,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:05:00+08:00,8858.0,8868.0,8845.0,8867.0,10756.0,-12.781338609025624,-10.601750887408324,-2.1795877216173007,4,0,2436.3871071720896,1201.3416415503107,1235.045465621779,2,0,34.92039891318994,-0.0984712000874488,0.0,3,1,0.0,0,0,0,0,0,0,True,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:10:00+08:00,8868.0,8885.0,8866.0,8881.0,13431.0,-10.938418082876524,-10.714294678995882,-0.22412340388064145,4,0,2307.961477263687,1570.129832301286,737.831644962401,2,0,43.752876702064846,2.0930871111340323,0.0,2,100,0.0,0,0,0,0,0,0,True,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:15:00+08:00,8883.0,8911.0,8880.0,8899.0,16690.0,-7.124157101390665,-9.517668061053206,2.3935109596625406,2,1,2582.447235094922,1907.3756901174038,675.071544977518,2,0,56.070723418614605,5.156711944550892,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:20:00+08:00,8899.0,8905.0,8887.0,8893.0,8687.0,-5.051004922061111,-8.02868705511308,2.977682133051969,2,0,1704.6160082311108,1839.5651325736505,-134.9491243425398,1,-1,59.98147376138121,7.689960260788993,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:25:00+08:00,8893.0,8899.0,8888.0,8893.0,6015.0,-3.4850951169682958,-6.513966838454258,3.028871721485962,2,0,711.5237060899926,1463.3947423305444,-751.8710362405518,4,0,62.52271716405689,9.629395596527573,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:30:00+08:00,8893.0,8897.0,8859.0,8865.0,14707.0,-5.8649556013861,-6.297482392015886,0.43252679062978583,2,0,1101.5189881767565,1342.7883395629567,-241.26935138620024,4,0,55.59086766546339,9.910811011890452,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:35:00+08:00,8863.0,8872.0,8856.0,8862.0,9637.0,-7.796170721794624,-6.796624551928614,-0.9995461698660097,4,-1,708.6778150483133,1131.2833033634229,-422.6054883151096,4,0,50.85237560914334,9.295521309477529,0.0,2,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:40:00+08:00,8862.0,8882.0,8860.0,8867.0,9593.0,-8.355575348579805,-7.316246655560918,-1.039328693018887,4,0,411.7227822208697,891.3944637355876,-479.6716815147179,4,0,50.827374662462816,8.652737692842642,0.0,2,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:45:00+08:00,8867.0,8867.0,8844.0,8854.0,11433.0,-10.223158412485645,-8.285169089020084,-1.9379893234655619,4,0,427.64129297315594,736.7357245090558,-309.09443153589984,4,0,46.03086054600684,7.410020733361691,0.0,1,-1,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:50:00+08:00,8854.0,8870.0,8854.0,8869.0,7153.0,-9.416035190984985,-8.66187859889771,-0.7541565920872753,4,0,-113.65534924918029,453.2553815840315,-566.9107308332118,4,0,49.42853147577255,6.813668870598256,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 21:55:00+08:00,8869.0,8882.0,8860.0,8879.0,7721.0,-7.378123305452391,-8.23300936461751,0.8548860591651195,2,1,-419.9415138435106,162.26443707734046,-582.2059509208511,4,0,55.92839100816366,7.07396501662533,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 22:00:00+08:00,8879.0,8914.0,8879.0,8897.0,15036.0,-3.501798168515961,-6.654850439649639,3.153052271133678,2,0,302.19964929134585,208.87364424175362,93.32600504959223,3,1,66.60119153602717,8.446349787036354,0.0,2,1,0.0,0,0,0,0,6,0,False,True,0,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:05:00+08:00,8898.0,8902.0,8890.0,8902.0,7335.0,-0.06492736114341824,-4.457312678941387,4.392385317797968,2,0,-173.83599902339301,81.36123592661163,-255.19723495000466,4,-1,74.00073816560572,10.165447583382523,0.0,2,0,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:10:00+08:00,8900.0,8901.0,8887.0,8892.0,6511.0,1.0849158029213868,-2.6094189007342976,3.6943347036556844,2,0,-609.8469770737338,-149.05940907753285,-460.78756799620095,4,0,72.9794839201461,11.033249416715314,0.0,2,0,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:15:00+08:00,8893.0,8897.0,8885.0,8894.0,4772.0,2.1251870739870355,-1.0307326306789841,3.1559197046660197,2,0,-1124.5985055741676,-474.26274525362965,-650.3357603205379,4,0,72.33638663795301,11.333533903579337,0.0,2,0,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:20:00+08:00,8894.0,8912.0,8891.0,8907.0,5904.0,4.463195401192934,0.8010928545403553,3.6621025466525783,2,0,-1319.479205292383,-756.2021379184034,-563.2770673739797,4,0,77.2361602228705,11.919138471669285,0.0,2,0,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:25:00+08:00,8907.0,8924.0,8905.0,8915.0,12027.0,7.029698155314691,2.8775315997748443,4.152166555539846,2,0,-651.0605186845078,-721.2104494659285,70.14993078142072,3,1,83.26275040675667,12.844833579876422,0.0,2,10,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:30:00+08:00,8915.0,8919.0,8903.0,8909.0,7490.0,7.925074298591426,4.560230241130245,3.3648440574611804,2,0,-742.9499829913857,-728.4163694089166,-14.533613582469115,4,-1,83.70080546852085,13.278153109170844,0.0,2,0,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:35:00+08:00,8909.0,8911.0,8894.0,8910.0,5710.0,8.514596613316826,5.878668566203308,2.6359280471135182,2,0,-1017.9768614801687,-824.9572176362275,-193.01964384394125,4,0,83.67096384333433,13.300974088670571,0.0,2,0,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:40:00+08:00,8910.0,8919.0,8907.0,8907.0,5363.0,8.368171857333436,6.708638506839925,1.6595333504935113,2,0,-1234.08012651044,-961.3913097971626,-272.68881671327745,4,0,82.31641402656109,12.873641598214576,0.0,2,0,0.0,0,0,0,0,0,0,False,True,1,8897.0,0.0,0.0,0,0,0.0
2025-01-03 22:45:00+08:00,8908.0,8913.0,8901.0,8904.0,4653.0,7.70730310896397,7.041844382161975,0.6654587268019947,2,0,-1450.2640145765954,-1124.4612624658782,-325.80275211071717,4,0,80.2870872389737,12.036129100919297,0.0,4,-1,0.0,0,0,0,0,0,0,True,True,1,0.0,0.0,0.0,0,0,0.0
2025-01-03 22:50:00+08:00,8903.0,8912.0,8902.0,8906.0,4040.0,7.333283182091691,7.139410520953354,0.1938726611383368,2,0,-1649.5857164453628,-1299.6316423752048,-349.95407407015796,4,0,81.40241400512772,11.34216150425226,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-03 22:55:00+08:00,8908.0,8918.0,8904.0,8918.0,5427.0,8.438708399347888,7.572851932368321,0.865856466979567,2,2,-1578.8177060026128,-1392.8008419635705,-186.01686403904228,4,0,87.25128010007782,11.37375313267691,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:00:00+08:00,8912.0,8934.0,8903.0,8916.0,22164.0,8.784261610810063,7.977132789658671,0.8071288211513918,2,0,629.6392728012306,-718.8216806638679,1348.4609534650986,2,1,87.80744082451483,11.222750477514651,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:05:00+08:00,8917.0,8942.0,8916.0,8934.0,13876.0,11.12752094021198,9.027902710677079,2.099618229534901,2,0,1117.9991865985994,-106.6497158069476,1224.648902405547,2,0,91.71193219647714,11.380759151669338,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:10:00+08:00,8936.0,8948.0,8923.0,8939.0,11122.0,13.175825146139687,10.41097301712807,2.764852129011617,2,0,1088.4648348996707,291.8113058918784,796.6535290077923,2,0,93.57825086905314,11.485807963281133,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:15:00+08:00,8938.0,8953.0,8937.0,8942.0,9573.0,14.719450988672179,11.847585527547198,2.8718654611249814,2,0,847.8330489795499,477.1154311938538,370.71761778569606,2,0,93.59543739026508,11.321691494112159,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:20:00+08:00,8942.0,8947.0,8923.0,8927.0,7751.0,13.588826481856813,12.427796276328149,1.1610302055286645,2,0,429.2858015042402,461.2324102949973,-31.946608790757068,1,-1,88.05684619215151,10.2440781759868,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:25:00+08:00,8927.0,8930.0,8912.0,8928.0,7883.0,12.63219195693091,12.495397221717676,0.13679473521323438,2,0,142.59937750506106,355.22718880359776,-212.6278112985367,1,0,85.229772795397,8.93412590830468,0.0,4,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:30:00+08:00,8928.0,8931.0,8908.0,8915.0,6579.0,10.040666042130397,11.676556644068608,-1.6358906019382111,4,-1,-227.83536534510677,160.9517087139064,-388.7870740590132,4,0,79.5816156260981,7.121897309799053,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:35:00+08:00,8916.0,8918.0,8906.0,8907.0,4814.0,6.988205192617897,10.112916081100101,-3.1247108884822037,4,0,-707.2139367614309,-127.81301716785467,-579.4009195935762,4,0,73.8701050744496,4.967379944761348,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:40:00+08:00,8907.0,8917.0,8903.0,8911.0,4982.0,5.2002285732996825,8.474699732041124,-3.2744711587414415,4,0,-1008.4128261279839,-421.009711448146,-587.4031146798379,4,0,72.67385050706243,3.195131900356685,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:45:00+08:00,8912.0,8922.0,8907.0,8919.0,3956.0,4.848041000286685,7.2654943352692705,-2.4174533349825857,4,0,-1329.2862280109011,-723.4834218925037,-605.8028061183975,4,0,75.4844822369333,2.2456448300371648,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:50:00+08:00,8918.0,8924.0,8904.0,8911.0,4240.0,3.4816990561866987,6.003953765510647,-2.5222547093239482,4,0,-1491.0560264524274,-979.2746148065163,-511.78141164591113,4,0,74.44854500884193,1.39097489990138,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 09:55:00+08:00,8912.0,8917.0,8886.0,8893.0,6935.0,0.1607968083990272,4.056019283864366,-3.8952224754653386,4,0,-1231.0665682285235,-1063.1083991607945,-167.95816906772893,4,0,67.25341038010347,-0.16403343912469381,0.0,4,-10,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:00:00+08:00,8894.0,8894.0,8869.0,8879.0,13735.0,-3.957237274145882,1.3848389636575278,-5.3420762378034095,4,0,-158.76646851113946,-761.7741165666405,603.007648055501,2,1,58.34330686599232,-2.3977234284196385,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:05:00+08:00,8879.0,8906.0,8878.0,8904.0,7871.0,-3.59667989677655,-0.27566734248113955,-3.32101255429541,4,0,-145.47962506996646,-556.4491256591145,410.9695005891481,2,0,62.907296838696,-3.3470279252343005,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:10:00+08:00,8904.0,8906.0,8893.0,8905.0,4047.0,-3.1398428611501004,-1.2303858748847345,-1.9094569862653659,4,0,-618.6115478397369,-577.2280880185183,-41.383459821218594,1,-1,66.8382695269535,-3.4578673931409014,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:30:00+08:00,8905.0,8907.0,8872.0,8877.0,9575.0,-6.307043528506256,-2.9222030004180852,-3.3848405280881706,4,-2,-236.59651752669106,-463.82358958364387,227.2270720569528,2,1,58.780647197071595,-4.486881932894249,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:35:00+08:00,8877.0,8880.0,8868.0,8874.0,6100.0,-8.783503583517813,-4.875861736572265,-3.9076418469455483,4,0,-404.04758105635847,-444.0196614151459,39.97208035878742,2,0,40.45944163513043,-7.451452180717887,0.0,4,-10,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:40:00+08:00,8875.0,8877.0,8855.0,8860.0,9513.0,-12.117941228398195,-7.289673480323572,-4.828267748074623,4,0,-80.00069702278688,-322.83536402631586,242.83466700352898,2,0,23.77181902416161,-11.502486819636502,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:45:00+08:00,8859.0,8859.0,8839.0,8849.0,15576.0,-15.604676309860224,-10.061097461529293,-5.543578848330931,4,0,919.5855811119054,91.14248080180164,828.4431003101038,2,0,12.99773429853461,-15.473005961555877,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:50:00+08:00,8850.0,8850.0,8803.0,8829.0,22656.0,-20.268051569730233,-13.463526563594286,-6.804525006135947,4,0,2502.6559300052704,894.9214018234218,1607.7345281818486,2,0,13.552170227612745,-17.841884619745805,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 10:55:00+08:00,8829.0,8836.0,8821.0,8829.0,7454.0,-23.120536042069944,-16.682432711657874,-6.438103330412069,4,0,1633.2046740966616,1140.8909084062882,492.31376569037343,2,0,15.206602930504761,-18.91098495260765,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 11:00:00+08:00,8829.0,8838.0,8807.0,8815.0,12609.0,-26.41613066269565,-19.926770611158624,-6.489360051537027,4,0,1641.3729414249137,1307.5896793901013,333.7832620348124,2,0,11.106613001012924,-19.785572051027373,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 11:05:00+08:00,8817.0,8821.0,8785.0,8789.0,21007.0,-31.477690450223236,-23.776826925831102,-7.700863524392133,4,0,2678.764719720535,1764.5191757274642,914.2455439930709,2,0,5.608207978576104,-20.684598082216812,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 11:10:00+08:00,8789.0,8799.0,8781.0,8793.0,9962.0,-33.86596658299459,-27.140209655732537,-6.725756927262051,4,0,1949.7498869692517,1826.3509162509733,123.3989707182784,2,0,5.533766335958354,-20.894508712550028,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 11:15:00+08:00,8793.0,8808.0,8789.0,8807.0,7612.0,-33.051578876131316,-29.11045279250624,-3.9411260836250754,4,0,1096.9861866461506,1583.2269679903563,-486.24078134420574,4,-1,10.652909322718047,-19.94394206387738,0.0,4,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 11:20:00+08:00,8806.0,8808.0,8793.0,8804.0,5681.0,-32.159635427058674,-30.126397520368148,-2.033237906690527,4,0,228.40564425455887,1131.5577439607537,-903.1520997061948,4,0,12.67069049344121,-18.59240711755621,0.0,3,0,0.0,0,0,0,0,0,0,True,False,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 11:25:00+08:00,8804.0,8816.0,8796.0,8814.0,6240.0,-29.581590405925454,-29.944527088667588,0.3629366827421343,3,1,-316.79780350738656,648.6026844047547,-965.4004879121412,4,0,16.55682772740131,-16.751736945348693,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 13:30:00+08:00,8809.0,8817.0,8788.0,8797.0,10461.0,-29.300887422106825,-29.730529993367387,0.4296425712605618,2,0,-157.38414331863532,380.1542040325141,-537.5383473511495,4,0,13.049319133044552,-15.552133097279434,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 13:35:00+08:00,8797.0,8801.0,8785.0,8798.0,5695.0,-28.356499183566484,-29.273182490978368,0.9166833074118834,2,0,-647.147077271371,37.823777855447986,-684.9708551268191,4,0,10.959723682339991,-14.62499336802019,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 13:40:00+08:00,8798.0,8811.0,8797.0,8805.0,5847.0,-26.20297059445511,-28.25035687080432,2.0473862763492114,2,0,-958.6600086058643,-294.1290240836921,-664.5309845221722,4,0,12.363835007317755,-13.47297362089199,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 13:45:00+08:00,8805.0,8816.0,8797.0,8798.0,5814.0,-25.02175051238919,-27.17450871983856,2.15275820744937,2,0,-1161.9480544032567,-583.4021742881424,-578.5458801151143,4,0,11.11824132765361,-12.529104667590126,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 13:50:00+08:00,8798.0,8829.0,8793.0,8824.0,9528.0,-20.359525114947246,-24.90326441269549,4.5437392977482425,2,0,-808.6784749247063,-658.3883699221957,-150.2901050025106,4,0,18.679432551284908,-10.646209389822653,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 13:55:00+08:00,8824.0,8828.0,8814.0,8818.0,5983.0,-17.409626408734766,-22.405626483032982,4.996000074298216,2,0,-993.2086610277493,-769.9906570481091,-223.21800397964012,4,0,21.155681501824414,-8.79690535992616,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 14:00:00+08:00,8817.0,8822.0,8799.0,8802.0,7425.0,-16.997316716189744,-20.603283834360578,3.6059671181708346,2,0,-918.9206986408435,-819.6201268244392,-99.30057181640427,4,0,16.60974157053558,-7.888559456695631,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 14:05:00+08:00,8801.0,8807.0,8795.0,8797.0,5075.0,-16.982120904207477,-19.396336897954985,2.414215993747508,2,0,-1145.6747314779477,-928.3558992472782,-217.3188322306695,4,0,12.111444187688996,-7.65535703632246,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 14:10:00+08:00,8797.0,8807.0,8776.0,8802.0,9976.0,-15.976924166996469,-18.25645489844757,2.2795307314511,2,0,-658.6795671042764,-838.5346223266353,179.85505522235883,3,1,12.98315437543712,-7.2208750857965125,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 14:15:00+08:00,8803.0,8809.0,8796.0,8797.0,4774.0,-15.566370128204653,-17.359719992550474,1.7933498643458208,2,0,-962.6349009952974,-879.9793539992351,-82.6555469960623,4,-1,12.381828029415246,-6.851491697254238,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 14:20:00+08:00,8796.0,8808.0,8793.0,8805.0,3610.0,-13.931628397569511,-16.21651259246684,2.28488419489733,2,0,-1304.020121302411,-1021.437720764277,-282.58240053813415,4,0,14.495553612975026,-6.1720398466088415,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 14:25:00+08:00,8806.0,8808.0,8798.0,8802.0,3591.0,-12.866630054464622,-15.098809137284341,2.2321790828197194,2,0,-1518.8352898557869,-1187.1058792992992,-331.72941055648766,4,0,14.829040368558871,-5.525984945219987,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
2025-01-06 14:30:00+08:00,8803.0,8807.0,8794.0,8803.0,4703.0,-11.717952609677013,-13.971075736362295,2.2531231266852814,2,0,-1496.8444381271465,-1290.4311505662463,-206.41328756090024,4,0,15.124112584798239,-4.9163309259996275,0.0,2,0,0.0,0,0,0,0,0,0,False,True,0,0.0,0.0,0.0,0,0,0.0
