close_price,pre_close,trades,trade_count,start_pos,end_pos,turnover,commission,slippage,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
3785.0,3801.2,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='132', tradeid='132', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3782.4, volume=1, datetime=datetime.datetime(2023, 2, 27, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='133', tradeid='133', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3782.4, volume=1, datetime=datetime.datetime(2023, 2, 27, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='134', tradeid='134', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3795.6, volume=1, datetime=datetime.datetime(2023, 2, 27, 11, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='135', tradeid='135', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3795.6, volume=1, datetime=datetime.datetime(2023, 2, 27, 11, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='136', tradeid='136', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3777.4, volume=1, datetime=datetime.datetime(2023, 2, 27, 13, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='137', tradeid='137', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3777.4, volume=1, datetime=datetime.datetime(2023, 2, 27, 13, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",6,1,-1,6813240.0,204.3972,360.0,-12479.999999999836,-4859.999999999945,-17339.99999999978,-17904.39719999978,1021589.1394000006,-0.017374215790924654,1072793.1514000006,-51204.01199999999,-4.772962237238231
3812.8,3785.0,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='138', tradeid='138', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3803.6, volume=1, datetime=datetime.datetime(2023, 2, 28, 9, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='139', tradeid='139', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3803.6, volume=1, datetime=datetime.datetime(2023, 2, 28, 9, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='140', tradeid='140', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3781.4, volume=1, datetime=datetime.datetime(2023, 2, 28, 11, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='141', tradeid='141', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3781.4, volume=1, datetime=datetime.datetime(2023, 2, 28, 11, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='142', tradeid='142', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3799.4, volume=1, datetime=datetime.datetime(2023, 2, 28, 14, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='143', tradeid='143', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3799.4, volume=1, datetime=datetime.datetime(2023, 2, 28, 14, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",6,-1,1,6830640.0,204.9192,360.0,-5279.999999999836,-8340.000000000055,-13619.99999999989,-14184.919199999891,1007404.2202000007,-0.013982451188098322,1072793.1514000006,-65388.931199999875,-6.095204011571754
3866.8,3812.8,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='144', tradeid='144', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3862.2, volume=1, datetime=datetime.datetime(2023, 3, 1, 14, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='145', tradeid='145', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3862.2, volume=1, datetime=datetime.datetime(2023, 3, 1, 14, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='146', tradeid='146', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3862.4, volume=1, datetime=datetime.datetime(2023, 3, 1, 14, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='147', tradeid='147', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3867.6, volume=1, datetime=datetime.datetime(2023, 3, 1, 14, 15, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='148', tradeid='148', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3868.0, volume=1, datetime=datetime.datetime(2023, 3, 1, 14, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='149', tradeid='149', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3868.0, volume=1, datetime=datetime.datetime(2023, 3, 1, 14, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",6,1,1,6957120.0,208.71359999999999,360.0,-1920.0000000001637,16200.0,14279.999999999836,13711.286399999837,1021115.5066000005,0.013518720115262893,1072793.1514000006,-51677.64480000001,-4.817111736084483
3860.2,3866.8,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='150', tradeid='150', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3860.2, volume=1, datetime=datetime.datetime(2023, 3, 2, 13, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='151', tradeid='151', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3860.2, volume=1, datetime=datetime.datetime(2023, 3, 2, 13, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",2,1,-1,2316120.0,69.4836,120.0,0.0,-1980.0000000001091,-1980.0000000001091,-2169.483600000109,1018946.0230000005,-0.0021268813575958294,1072793.1514000006,-53847.128400000045,-5.019339313429552
3868.0,3860.2,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='152', tradeid='152', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3869.4, volume=1, datetime=datetime.datetime(2023, 3, 3, 9, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='153', tradeid='153', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3869.4, volume=1, datetime=datetime.datetime(2023, 3, 3, 9, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='154', tradeid='154', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3852.8, volume=1, datetime=datetime.datetime(2023, 3, 3, 10, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='155', tradeid='155', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3852.8, volume=1, datetime=datetime.datetime(2023, 3, 3, 10, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='156', tradeid='156', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3855.4, volume=1, datetime=datetime.datetime(2023, 3, 3, 13, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='157', tradeid='157', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3855.4, volume=1, datetime=datetime.datetime(2023, 3, 3, 13, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",6,-1,1,6946560.0,208.39679999999998,360.0,-2400.0,-2340.0000000000546,-4740.000000000055,-5308.396800000055,1013637.6262000004,-0.005223311592769464,1072793.1514000006,-59155.52520000015,-5.5141594745270215
3836.6,3868.0,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='158', tradeid='158', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3849.4, volume=1, datetime=datetime.datetime(2023, 3, 6, 9, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='159', tradeid='159', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3849.4, volume=1, datetime=datetime.datetime(2023, 3, 6, 9, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='160', tradeid='160', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3849.6, volume=1, datetime=datetime.datetime(2023, 3, 6, 13, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='161', tradeid='161', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3849.6, volume=1, datetime=datetime.datetime(2023, 3, 6, 13, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='162', tradeid='162', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3840.6, volume=1, datetime=datetime.datetime(2023, 3, 6, 14, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='163', tradeid='163', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3840.6, volume=1, datetime=datetime.datetime(2023, 3, 6, 14, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",6,1,-1,6923760.0,207.71280000000002,360.0,2280.000000000109,-9420.000000000027,-7139.999999999918,-7707.712799999918,1005929.9134000004,-0.007633070023347363,1072793.1514000006,-66863.23800000013,-6.2326309515253016
3780.8,3836.6,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='164', tradeid='164', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3847.8, volume=1, datetime=datetime.datetime(2023, 3, 7, 10, 21, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='165', tradeid='165', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3847.8, volume=1, datetime=datetime.datetime(2023, 3, 7, 10, 21, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='166', tradeid='166', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3821.8, volume=1, datetime=datetime.datetime(2023, 3, 7, 11, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='167', tradeid='167', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3821.8, volume=1, datetime=datetime.datetime(2023, 3, 7, 11, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",4,-1,-1,4601760.0,138.0528,240.0,-15600.0,16739.99999999992,1139.99999999992,761.94719999992,1006691.8606000004,0.0007571688294794717,1072793.1514000006,-66101.29080000019,-6.161606337040618
3768.4,3780.8,[],0,-1,-1,0.0,0.0,0.0,0.0,3720.0000000000273,3720.0000000000273,3720.0000000000273,1010411.8606000005,0.0036884610130578665,1072793.1514000006,-62381.290800000075,-5.814847971260086
3756.6,3768.4,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='168', tradeid='168', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3768.4, volume=1, datetime=datetime.datetime(2023, 3, 9, 9, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='169', tradeid='169', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3768.4, volume=1, datetime=datetime.datetime(2023, 3, 9, 9, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='170', tradeid='170', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3759.0, volume=1, datetime=datetime.datetime(2023, 3, 9, 9, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='171', tradeid='171', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3762.8, volume=1, datetime=datetime.datetime(2023, 3, 9, 9, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='172', tradeid='172', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3750.6, volume=1, datetime=datetime.datetime(2023, 3, 9, 11, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='173', tradeid='173', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3750.6, volume=1, datetime=datetime.datetime(2023, 3, 9, 11, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='174', tradeid='174', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3765.6, volume=1, datetime=datetime.datetime(2023, 3, 9, 13, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='175', tradeid='175', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3765.6, volume=1, datetime=datetime.datetime(2023, 3, 9, 13, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",8,-1,1,9027300.0,270.81899999999996,480.0,-17220.000000000164,3540.0000000000546,-13680.00000000011,-14430.819000000109,995981.0416000003,-0.014385086621497385,1072793.1514000006,-76812.10980000021,-7.160011200645718
3699.2,3756.6,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='178', tradeid='176', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3739.8, volume=1, datetime=datetime.datetime(2023, 3, 10, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='179', tradeid='177', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3739.8, volume=1, datetime=datetime.datetime(2023, 3, 10, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='180', tradeid='178', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3711.0, volume=1, datetime=datetime.datetime(2023, 3, 10, 11, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='181', tradeid='179', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3705.0, volume=1, datetime=datetime.datetime(2023, 3, 10, 13, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='182', tradeid='180', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3716.6, volume=1, datetime=datetime.datetime(2023, 3, 10, 14, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='183', tradeid='181', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3716.6, volume=1, datetime=datetime.datetime(2023, 3, 10, 14, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='184', tradeid='182', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3715.2, volume=1, datetime=datetime.datetime(2023, 3, 10, 14, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='185', tradeid='183', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3715.2, volume=1, datetime=datetime.datetime(2023, 3, 10, 14, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",8,1,-1,8927760.0,267.83279999999996,480.0,21720.00000000016,-17220.00000000003,4500.000000000131,3752.167200000131,999733.2088000005,0.003760229321747473,1072793.1514000006,-73059.94260000007,-6.810254381719018
3743.6,3699.2,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='176', tradeid='184', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3742.6, volume=1, datetime=datetime.datetime(2023, 3, 13, 9, 41, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='177', tradeid='185', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3742.6, volume=1, datetime=datetime.datetime(2023, 3, 13, 9, 41, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='186', tradeid='186', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3716.2, volume=3, datetime=datetime.datetime(2023, 3, 13, 10, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='187', tradeid='187', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3716.2, volume=1, datetime=datetime.datetime(2023, 3, 13, 10, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",4,-1,1,6705000.0,201.14999999999998,360.0,32280.00000000011,-13320.000000000027,18960.00000000008,18398.85000000008,1018132.0588000006,0.01823646028213557,1072793.1514000006,-54661.092599999974,-5.095212672514451
3722.4,3743.6,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='188', tradeid='188', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3727.6, volume=1, datetime=datetime.datetime(2023, 3, 14, 9, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='189', tradeid='189', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3727.6, volume=1, datetime=datetime.datetime(2023, 3, 14, 9, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='190', tradeid='190', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3719.0, volume=1, datetime=datetime.datetime(2023, 3, 14, 13, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='191', tradeid='191', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3719.0, volume=1, datetime=datetime.datetime(2023, 3, 14, 13, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",4,1,1,4467960.0,134.03879999999998,240.0,5159.999999999945,-6359.999999999945,-1200.0,-1574.0388,1016558.0200000005,-0.0015472028201245751,1072793.1514000006,-56235.13140000007,-5.241936092397023
3720.0,3722.4,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='192', tradeid='192', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3732.2, volume=1, datetime=datetime.datetime(2023, 3, 15, 11, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='193', tradeid='193', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3732.2, volume=1, datetime=datetime.datetime(2023, 3, 15, 11, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",2,1,-1,2239320.0,67.1796,120.0,7319.999999999891,-720.0000000000273,6599.999999999864,6412.820399999863,1022970.8404000003,0.006288551888514411,1072793.1514000006,-49822.31100000022,-4.644167511228222
3674.6,3720.0,[],0,-1,-1,0.0,0.0,0.0,0.0,13620.000000000027,13620.000000000027,13620.000000000027,1036590.8404000005,0.013226307983753852,1072793.1514000006,-36202.3110000001,-3.3745844623221077
